Age,Gender,Current_status,Sleep_hours,Work_hours,Hobby_hours,Commute_time,Number_of_tasks,Task_difficulty,Work_under_pressure,Social_hours,Social_quality,Home_environment,Stressful_event,Arguing/conflict with someone,Academic/work failure or poor performance,Transportation problem / car issue,Financial stress,Health-related stress,Bad weather,Overthinking,Stress_scale
1,0,1,7.807028527598922,2.21994474654524,2.7676153299300164,15,2.3171773271929066,0,1,9.218361167442335,2,1,0,0,0,0,0,0,0,1,1
1,1,1,6.086421957933029,0.22003679761759,1.9322552805593034,60,1.4985683927208853,2,1,3.9865934555121028,0,0,1,0,0,0,0,0,1,3,1
2,0,1,7.178704463480887,1.421083359864702,1.7650469138308211,45,5.690496496429681,2,1,8.8607555828312,0,1,1,0,0,1,0,0,0,0,2
1,0,3,5.16003611265818,10.772887914091866,6.542302292848288,45,13.034238587962877,0,1,3.7174487948509087,2,1,1,0,1,0,0,0,0,1,2
0,0,2,7.419834490056937,6.470883925652709,0.47777754424570984,45,7.375406048738566,0,1,8.686972285110587,1,1,1,0,1,0,0,1,0,2,1
2,1,2,4.824557853836843,8.154095886789836,6.740440266231118,60,10.53331947563111,0,1,9.212328126676272,2,1,0,0,0,0,0,0,0,3,1
0,1,1,7.972500290081213,1.5660171467575386,2.615892506490848,45,4.58225539306301,2,2,8.460714570984063,0,1,1,1,0,0,1,1,0,1,2
0,1,3,7.1444289520988375,5.335969434423298,2.57625791199285,15,3.0434100421396475,0,0,3.646180714607858,0,1,0,0,0,0,0,0,0,1,0
1,0,1,6.3791470719573,2.967715141351778,4.865443967489097,15,5.162628183830909,1,1,9.655438642268688,2,1,1,0,0,1,0,1,0,0,2
2,1,1,6.394588029225226,0.0,5.150420559292542,15,6.448927263846644,2,2,5.684195002936708,2,1,0,0,0,0,0,0,0,0,1
0,0,2,6.999596214514474,5.629162198554826,6.836315070305362,60,6.576433557180217,0,2,3.115322114598348,2,0,0,0,0,0,0,0,0,0,1
1,0,1,8.26372567688636,0.0,6.96496657905168,15,5.716084489777184,2,1,8.60076904185908,1,1,1,0,0,0,0,1,0,1,1
1,0,1,9.103621193886765,0.07305454666393844,1.7549933132008237,45,7.047398892857932,0,2,4.483690920498728,2,1,0,0,0,0,0,0,0,1,0
0,1,2,6.1146129146229455,6.039062034299066,5.699677558915121,15,5.957727302660873,0,2,8.534877800607923,2,1,0,0,0,0,0,0,0,1,0
1,1,3,3.205169614016795,10.864720351968648,5.285919029023226,60,11.744778203371476,1,2,3.6618710716456886,2,1,1,0,0,0,0,0,1,3,2
3,0,3,3.465532383085489,10.008073523776135,3.5256935369318922,45,14.249099890137044,1,1,7.063566052583009,0,1,1,0,1,1,1,0,0,3,2
1,1,3,6.728812175170744,8.478162508972419,3.866772101561413,45,14.516521623137534,1,1,1.3154592174048663,2,1,1,1,1,0,1,0,0,1,1
0,1,1,8.11958710934865,2.1684001615979445,3.8570820569512065,15,3.972095898282115,1,0,0.46063096380574353,0,1,0,0,0,0,0,0,0,1,0
0,0,1,5.698016050292748,2.620465111954728,1.5680797299711866,15,6.9850661333662725,0,1,3.4996532428421356,2,0,0,0,0,0,0,0,0,3,1
0,1,3,5.407267971389417,10.042238641963449,4.161467389554628,60,11.3999533325347,0,2,5.858583041796818,2,1,1,0,0,0,0,1,0,0,1
0,0,2,5.117045680728882,0.5577358850356526,1.2092064572074666,60,1.9777028523067683,0,1,5.8117655659455965,0,1,0,0,0,0,0,0,0,2,1
0,0,2,9.19948976514733,9.154863720495584,3.7045014140023844,60,10.36572190027913,1,0,3.605123046626125,1,1,0,0,0,0,0,0,0,0,1
1,0,2,6.874337577022845,7.029832592823274,1.4405658606449254,45,8.003124341361213,2,2,8.65030161400897,0,1,0,0,0,0,0,0,0,3,0
2,0,2,7.676134999949909,7.1131086347931225,4.709360937350855,45,8.39447074132605,0,1,0.7490301477378243,0,1,1,0,0,1,1,0,0,2,1
1,0,3,6.777924456813211,10.524673272798516,5.275896309906038,45,9.56573405293155,2,2,4.643006143101299,2,1,1,0,0,0,0,1,0,0,1
0,0,3,5.779782996433647,9.902714551261235,4.651279703721184,15,6.722553465131066,2,1,6.674456540726686,2,0,1,0,1,0,0,0,0,2,1
1,1,2,6.626931152233613,6.350338199108605,1.048434720125875,45,4.6086676133631315,0,2,2.847135022339853,1,1,1,0,0,0,0,0,1,2,2
0,0,1,9.141561608358444,0.8178225450567354,1.1715687829201564,60,6.640141152194013,0,2,2.1766786572281505,2,1,1,0,0,1,1,0,0,3,2
2,1,1,5.657204568235471,0.0,6.895241803241389,15,6.845507605231557,2,2,6.124526365170345,2,1,0,0,0,0,0,0,0,0,1
0,0,1,6.925012849933405,1.5661306484293547,2.010559663246737,15,7.595319452078522,2,1,6.728914723486758,0,1,1,0,0,0,1,1,1,2,2
0,0,1,8.598270343828101,0.4062963519287988,6.567279611063992,15,6.973629451406462,1,1,6.841653333137863,2,1,0,0,0,0,0,0,0,1,1
0,0,2,7.103736451819663,5.446837510216418,1.775621664010509,45,9.464048390438208,0,1,4.67217454171295,2,1,1,0,0,1,0,0,0,0,1
2,0,1,7.8879189982614415,2.092323079251601,1.9427229946957951,15,4.484346933647519,0,2,6.493316885038127,2,1,0,0,0,0,0,0,0,2,1
0,0,1,8.080188574369078,1.3293409049695997,3.3605628082528796,15,7.705036869039507,0,0,1.2741090427627726,2,0,0,0,0,0,0,0,0,0,0
0,0,1,7.979426417634439,1.9815519534536432,4.376323462743667,60,6.547017181178192,0,1,3.1143340809713065,2,1,0,0,0,0,0,0,0,1,1
0,0,3,4.275901636276306,8.132711340623988,7.244880848712426,60,13.409036301917254,1,1,10.053525264926664,1,0,1,0,0,1,0,0,0,0,2
1,1,2,6.715291153764445,8.133669140043224,2.281430481069975,60,4.941755073972045,0,2,9.662263827375504,1,0,1,0,1,0,0,1,0,1,1
0,0,1,8.032939655243831,1.0404030693536197,2.459976465129845,60,1.4788298745333723,2,1,0.5217443439418497,0,1,1,0,0,0,1,0,0,2,2
0,1,2,6.303373004105282,5.880492375131039,5.53472033438359,45,9.885125810865983,0,1,5.820155831900068,1,0,1,0,0,1,0,0,0,2,1
0,1,1,5.743447806293404,0.46795292428644986,3.379195503835257,15,6.525234845343771,2,1,6.523537530884483,2,1,0,0,0,0,0,0,0,0,1
0,0,2,6.1615191645412475,5.473724105326563,6.470251435500064,15,6.3904326393843505,0,2,4.444138845827652,0,0,0,0,0,0,0,0,0,2,0
0,1,2,7.033524325895152,9.14941440070593,2.999946286555888,45,7.177702584847074,2,2,2.6902429203369618,0,0,0,0,0,0,0,0,0,2,0
2,1,1,9.206219318061464,0.3692955814982105,2.6741679955074855,150,5.932557924695899,0,1,8.042310161455829,1,1,1,0,0,1,1,1,0,0,1
0,1,2,7.756066272035207,5.254646286175477,5.667989707567632,60,4.87487714850606,2,0,5.789219983322273,2,1,1,0,0,0,0,1,1,1,1
0,0,2,7.494955592946419,6.714884907956759,2.398041052056898,45,5.13862806221458,2,1,5.879966741132728,1,1,0,0,0,0,0,0,0,1,0
0,1,2,7.848038794747645,5.870141551492525,6.7900269499942505,45,7.032491955438846,2,2,7.498777945942599,1,1,1,0,0,0,0,0,1,3,2
3,0,1,8.70086754172357,2.317507343035673,5.67313009630336,45,2.982759151898371,1,1,2.9684225013461676,2,0,0,0,0,0,0,0,0,0,0
0,0,3,6.50146461464102,11.436744106442836,4.032265147792877,45,14.71447976620275,2,1,0.12140677178846904,0,1,0,0,0,0,0,0,0,1,0
1,0,2,6.93777895971824,8.025563497065715,0.43729843093001547,15,8.86169033782574,1,1,5.069344812431016,0,1,0,0,0,0,0,0,0,1,1
1,0,1,9.515166597654169,1.811611643570179,3.410853654351275,45,5.380605089841323,0,2,4.9081844060131115,1,1,0,0,0,0,0,0,0,1,0
0,1,1,6.554828478361401,1.8201073913478139,3.079266649489273,15,1.5613363954738229,2,2,6.650000630123084,0,1,0,0,0,0,0,0,0,0,0
3,0,2,8.183487323101208,7.804015286134456,7.595450232684807,45,10.053360576592125,0,2,5.774271286087116,0,0,1,1,0,0,0,1,0,2,1
0,0,1,6.677046053501964,2.720596084436021,5.551523861527214,45,2.946535482447147,2,2,9.308732410253574,2,0,1,1,0,1,0,0,0,2,2
0,0,2,4.337316808162489,7.088215922883485,6.563782796497167,45,6.885212321671503,0,1,7.58813017116149,2,0,1,0,0,1,0,0,1,1,2
1,1,0,5.7019117877776715,0.3386595732995557,4.02009357593292,15,2.7449146323633338,0,2,1.4377210271846779,2,1,0,0,0,0,0,0,0,0,1
0,0,2,5.800986558952335,8.125354888928708,6.6726866124193025,60,6.042991267816246,2,1,6.088897364715769,0,1,1,0,0,0,1,0,0,1,2
0,1,1,5.246173903672876,0.5421918156304031,1.1013839695624559,60,6.027565982815977,2,1,0.693377760955334,0,0,1,0,0,0,0,0,0,1,2
0,0,2,6.2186739663039035,6.806691993168606,4.44406188477569,60,7.83685216758703,2,2,5.087837166019683,2,1,1,0,1,1,0,0,0,1,2
0,1,3,4.570459467357467,8.336675094704535,4.110391553371686,150,14.081696118398657,0,1,5.11659097549048,2,1,0,0,0,0,0,0,0,1,1
1,0,2,5.874935317038484,5.102695629078728,1.6880054546248637,45,5.23584403250656,1,1,8.485779806772985,0,0,1,1,0,0,0,0,1,1,1
0,0,1,8.137003249949904,1.6734577319349977,2.198016249070841,15,4.664839242121577,0,1,0.8744948720726256,0,1,0,0,0,0,0,0,0,1,1
1,0,2,7.615608566869178,8.56157505024085,4.70254669183773,15,6.433461199504358,0,2,4.285064879992293,2,1,1,0,0,1,0,1,1,2,1
2,1,1,6.081855150858464,0.0,1.529071440526487,15,1.7826878152944594,2,2,8.118151661868207,0,1,1,1,0,0,0,0,0,0,1
0,0,1,3.1341449287671392,4.21941921837822,0.24440559797074737,15,3.9923597726849507,2,2,5.166365245545268,1,1,1,1,1,0,0,1,0,1,2
3,1,1,5.28862436206848,2.445532484731235,1.3875880574999067,45,3.2592621619744784,2,2,7.566387195796072,2,0,0,0,0,0,0,0,0,3,1
0,1,2,5.746729467471283,5.481123536030415,4.933260306068046,60,10.265539751163203,2,2,5.178638956881703,0,1,0,0,0,0,0,0,0,0,1
0,1,1,6.288115281953418,2.9277369522186563,4.131245229370739,15,5.3185293387560275,0,1,3.3391778549528164,1,1,1,1,0,0,1,1,0,2,1
0,0,1,7.108368461540028,1.347125011379224,3.671382848551813,15,7.36236890909059,0,0,0.9026455498824396,2,0,0,0,0,0,0,0,0,0,0
0,1,2,6.330240883050069,6.569208213180188,2.3572868416749335,15,9.148627517490741,2,2,9.714777856503256,0,0,0,0,0,0,0,0,0,3,1
0,1,2,8.179249200939498,7.411380310414582,1.667483448922793,150,6.3614448767836596,0,2,3.80822221101569,1,1,0,0,0,0,0,0,0,3,1
0,0,1,7.419038484040837,9.859525541926077,3.1609995654669136,45,1.7201048494739917,0,1,4.0608923892964865,2,1,1,0,0,0,0,1,0,1,1
0,0,0,7.97251484351981,0.0,5.224287637816937,15,1.5881794440810078,1,1,10.420436204849782,2,0,1,0,1,0,0,0,0,1,1
0,0,1,5.413813470797059,1.9255217195825265,4.366052464567428,45,4.769968055339113,0,0,7.151819105739741,2,1,1,0,0,0,0,1,1,1,2
2,0,1,5.286398550670854,0.0,3.819318072947152,15,6.578477271190669,1,0,4.536685659507255,2,1,0,0,0,0,0,0,0,1,0
2,1,3,4.750322621133026,7.912981211819257,6.526363991173778,60,12.98995523659214,0,1,8.732993086318285,2,1,1,0,0,0,0,0,1,1,1
0,1,2,5.605675903960534,6.481134611007882,3.6937809804554185,45,8.10907525268466,2,1,4.4922983513082135,1,1,1,1,0,0,1,0,1,1,2
2,1,2,8.34330113693489,7.449165558089421,3.479505587765676,45,11.441068713659977,2,1,8.308361178456508,0,0,0,0,0,0,0,0,0,1,1
0,1,1,7.298416472404569,2.5684678532772973,2.944636605542909,15,2.7532583706073854,2,2,6.063225238543784,0,1,0,0,0,0,0,0,0,0,0
0,0,1,7.812737695301287,1.4725964940063994,1.7826421972537896,15,5.02028052163422,0,1,1.6066135691228998,0,1,0,0,0,0,0,0,0,1,1
3,1,3,5.626043778632075,8.402900080256957,1.1224503131040862,15,11.108066376349031,0,1,3.739839498320883,1,1,1,0,1,1,0,0,0,1,1
0,1,1,9.080270212651905,1.8957746108653484,1.7771984370817275,15,3.7085438442852685,0,2,0.26262349677448515,2,1,0,0,0,0,0,0,0,0,1
0,1,2,7.544278936810697,8.29236454557127,6.246714357651848,150,5.56533870997871,1,2,9.881004845584629,2,1,1,0,0,1,0,0,1,1,2
2,0,2,8.303523341563482,7.384379018610456,4.390908187270037,60,6.244483285421005,2,1,4.848019186105636,2,0,1,0,0,1,0,0,1,2,2
1,1,1,5.099554896863285,0.0,5.593355904764003,60,5.797320351898255,2,0,2.3083884283583638,1,1,1,0,0,0,0,0,1,2,2
1,1,1,7.12662436070984,2.3702448002052665,5.280321598056508,45,6.66606081470469,2,1,6.243051117288754,0,0,1,0,0,1,0,1,1,1,2
1,1,2,7.780369897665272,5.378365895680355,7.3511172187731795,45,10.604321712325273,2,1,1.3116713773988926,2,1,1,0,0,1,0,0,0,2,2
0,1,2,7.435371912716444,8.923017809681776,2.614293345066472,45,7.483257113043469,2,1,8.60541593133561,1,1,0,0,0,0,0,0,0,1,0
1,1,1,5.258955358662377,0.6287438287947278,1.1593116046010332,60,4.262681053827621,1,1,9.360744249363895,2,1,1,1,1,0,0,0,1,2,1
1,1,1,8.27388045661833,2.5610351724483733,5.784343377120296,45,1.1048645728590745,2,2,0.9018041300682962,1,0,0,0,0,0,0,0,0,3,0
0,1,2,7.615526445619477,8.663065094873902,1.3795769042136223,45,6.454492770177535,0,1,3.376371554612546,0,1,0,0,0,0,0,0,0,1,1
0,0,3,3.987081922383132,7.466864814306449,6.347268943131307,60,14.016576652232608,1,1,9.757895191091867,1,0,1,0,0,1,0,0,0,0,2
2,1,1,7.295576992710881,0.5903548572117905,1.358621035501218,60,6.484846578999246,0,1,10.256952964768631,2,1,1,0,0,0,0,1,0,1,1
0,1,1,10.316544503663287,2.7185994787310004,1.84489246314341,45,1.5349133431272448,2,0,5.139453200319184,0,1,1,1,0,0,1,0,0,1,1
1,0,1,7.9711896853298425,0.0,1.1097811061345275,15,7.5251852328873206,0,1,7.567332665712315,2,0,0,0,0,0,0,0,0,1,1
1,1,2,5.9423229017358175,9.108350572403284,5.437167557771878,15,6.634079425883882,0,1,2.843707195049962,2,1,0,0,0,0,0,0,0,1,1
0,0,1,7.587828250896945,2.638627475487045,1.898621447597906,45,7.001066366898973,2,1,0.9167547271951616,0,1,1,1,1,1,0,0,0,3,2
0,0,1,6.9016603008566,2.535693933415503,5.318813576959122,15,4.153045395107639,0,1,2.553961273758462,2,0,0,0,0,0,0,0,0,2,0
3,1,0,7.450844447939732,1.6855734067286081,3.192585694248388,15,1.5058467389590198,0,1,9.974144350268665,2,1,0,0,0,0,0,0,0,1,1
1,0,1,8.817427379600094,3.7118205350183646,4.728109960178948,60,3.345058083546818,0,1,2.12549318429037,2,1,1,1,1,0,0,0,1,1,2
0,0,1,8.259490825522333,2.4204760617797345,3.634184936594371,15,7.063347911014459,0,2,7.121676882796345,2,0,0,0,0,0,0,0,0,2,0
1,0,1,6.993867500967244,0.3634262495352511,2.453099368816549,15,6.98215083632862,2,2,1.9390421201888741,0,1,1,0,0,0,0,1,0,1,1
0,0,1,8.284423804734217,1.9556761086011512,23.0,15,2.5942341257649604,1,2,4.647451257135623,2,1,1,0,1,0,0,0,0,2,2
0,1,2,5.728597426114007,6.194036866893213,2.6696251341303476,60,9.855611753028516,2,1,0.760246172709994,2,1,0,0,0,0,0,0,0,1,1
0,0,2,6.970061790886264,7.5943144484886025,1.7847040140029873,15,8.699058644829194,2,1,5.128269354452883,2,0,0,0,0,0,0,0,0,2,1
0,0,1,7.934144425420938,3.3535881437069315,5.335923393181804,15,2.6253750426158082,1,0,6.972545435021868,2,0,1,0,1,0,1,0,0,1,2
1,0,1,8.455970971349535,1.6728957652336458,5.047016715368121,150,7.339990914975264,0,1,9.386081183956847,2,1,1,0,0,1,1,1,0,3,1
0,0,1,11.202589758445184,4.2902005182720115,2.1667130485603554,15,4.096891958092125,2,2,3.4769919049031452,0,1,1,0,1,0,0,1,0,2,2
3,0,2,4.659861523083944,8.240019575605034,1.4111295266990798,60,11.94359949388087,2,1,4.911399634658328,2,0,1,0,0,0,1,0,1,1,2
1,1,2,6.490238292988379,4.7484556382552014,3.372393314862213,45,2.517406911759925,2,1,5.14974022746246,2,1,1,0,0,0,0,1,0,2,1
1,0,3,6.116914825166363,8.71599908994086,7.450474178799482,15,10.621975701061311,2,1,0.9831642803188994,0,1,0,0,0,0,0,0,0,1,1
1,0,1,8.35076275305168,2.145569049017636,2.392549880089708,45,2.7905488201624977,1,1,9.157290182077052,2,1,0,0,0,0,0,0,0,1,0
0,0,1,4.585190062914368,0.378890072186955,6.172938068468141,15,2.9219978068166785,1,0,9.526506203211213,1,1,1,0,0,0,0,0,0,1,2
1,0,1,8.245889728745263,0.6132595981257755,3.9364658481736208,60,3.3910981464747447,1,1,7.5451241631429395,1,1,1,1,0,0,0,0,1,1,1
1,1,3,5.975631597659705,11.888772441738825,3.896680707809633,60,12.108073543741705,2,0,1.3777547874897502,0,0,1,0,0,1,1,0,1,2,1
3,0,1,5.0293110152829446,3.7358741098594073,4.104103361644524,15,7.369586656224204,0,1,9.77401318069363,2,1,0,0,0,0,0,0,0,3,0
0,1,2,6.995436795758378,9.095773976749467,4.215479277963062,45,7.516745140878875,2,2,0.7116570877125521,0,1,1,1,0,0,0,0,1,2,1
2,1,1,5.8802574341661265,1.5628088886664426,4.959105959256923,15,8.66339026882199,2,2,6.712093905041366,0,0,1,0,0,1,1,0,0,3,1
2,1,2,6.058531256186303,6.0880565588047615,6.4637142730194395,60,4.578884032840656,0,1,5.983552836776118,2,1,0,0,0,0,0,0,0,1,1
0,1,1,8.131052189377469,1.3429528132311341,6.738052770479991,15,1.492562838981077,0,2,6.4334078730653195,0,1,1,0,0,0,1,0,0,2,2
1,0,3,6.868060498842062,8.700326792405427,5.773801214237049,45,11.388865924543454,0,1,6.023691255821352,2,0,0,0,0,0,0,0,0,1,1
0,0,1,5.374231802795561,0.23103790799907015,4.945497535716599,45,2.3992191824297704,0,2,2.695081639663889,2,1,1,0,0,0,1,1,0,2,1
1,0,1,6.893048489940459,2.763376888861303,5.823480329631904,45,5.898459571965027,0,0,1.355798401550072,2,0,1,0,0,0,1,1,0,3,1
1,0,3,4.801771596176971,7.91322796373913,4.563630950699402,150,7.875179775086719,2,0,1.0622047291288281,2,1,1,1,1,0,0,0,0,1,2
0,1,1,6.5843031759202475,0.23261444822973174,6.750561902520403,45,2.5800456480171987,2,0,0.9080666755458666,2,1,1,1,0,1,0,0,1,1,1
0,0,2,7.819913917469617,8.045689538695584,3.8337030065635793,60,8.918783118682919,2,2,5.30198884614211,0,1,0,0,0,0,0,0,0,3,1
0,1,3,4.7605492842659345,9.197385200150098,5.878849696942264,45,10.272953564161377,2,1,5.584322349132446,2,1,1,1,1,0,0,1,0,2,2
2,1,1,6.333463830678684,2.994146033243749,5.752537345509054,15,6.893197254780657,2,1,1.6086204587662323,2,1,1,1,0,1,0,0,1,1,1
0,1,3,5.907447130596851,7.584111895152049,2.27638947487545,45,11.95694763429227,1,1,4.893709880004636,2,1,1,0,0,0,0,0,0,1,1
0,1,1,7.399557856303592,3.448100792335318,2.9203323429286425,45,6.133809596677162,1,2,7.592130414068232,2,1,1,0,1,0,0,1,0,1,2
0,1,1,4.522775170478104,0.0,1.7365977433046884,60,4.405099597052836,2,1,0.6249675917740873,0,0,1,0,0,0,0,0,0,1,2
0,1,2,8.729133246644611,6.1870763294935385,1.67644938608833,150,8.638510866689394,0,2,7.959225056917182,1,1,1,0,1,1,0,1,0,0,2
1,1,1,7.896317515745004,2.3509711294002016,4.972140913047839,45,1.5348976807318713,2,2,0.7867615200150747,1,0,0,0,0,0,0,0,0,3,0
0,1,3,4.44549360443017,8.63205455428125,1.7660099969020928,45,14.58101775493013,1,2,7.263079695225501,0,1,1,1,0,0,0,0,0,3,1
1,1,2,6.6209007851249,9.421186239509828,4.192617238065496,45,11.820010355975498,1,1,5.976815224192976,2,1,0,0,0,0,0,0,0,0,1
0,0,1,7.209464502089368,0.0,2.5162670493284938,15,3.519075170692341,0,1,6.822008951336253,0,0,1,0,0,0,0,1,1,2,2
1,1,1,8.674520572531856,1.1414007700536908,4.534791870611633,45,6.388891151796514,0,1,6.176696752696672,0,0,0,0,0,0,0,0,0,2,0
1,0,1,6.336989434396444,3.350735858325879,1.6511111011020225,15,5.752418590131874,2,2,5.735229274030382,1,1,0,0,0,0,0,0,0,2,1
0,0,0,8.70691366157166,1.0430021975799983,5.810539138687542,45,3.5839655972218285,1,1,6.2456669833915806,2,1,1,0,0,0,0,0,0,2,2
2,0,2,5.761999862222675,8.195734796435188,4.657824098612902,45,5.2378479503761115,0,1,8.163196409784454,1,0,1,0,1,0,0,0,0,1,1
2,1,1,5.60453362942244,2.859878788075549,4.806164861620764,15,5.875871952587163,0,1,1.1426214052717771,2,0,1,0,0,1,0,1,1,1,1
1,0,1,6.300451290895485,1.6917059553947478,2.8109469811039896,45,3.3605282061208754,2,0,3.82102609153212,2,1,1,0,1,1,0,0,0,2,2
1,1,1,5.971205853113939,2.645704621564577,4.546031896375152,15,1.8540196073719097,0,1,5.685195404405298,0,1,1,0,1,0,1,0,1,1,1
0,0,2,5.6246119390240334,5.696668378035077,5.827133652706497,60,10.065883397208752,2,1,1.4043537357914158,0,1,0,0,0,0,0,0,0,1,1
1,0,1,6.642213880209154,1.7826343712955333,2.1688035006623325,45,2.2725041762089173,0,2,10.307027155145464,1,1,1,0,0,0,1,0,0,1,1
0,1,2,7.166672261888755,9.375259242078776,3.826418932953863,45,8.238766539882214,2,2,0.4960071463558613,0,1,1,1,0,0,0,0,1,2,1
2,1,1,8.286950897899551,2.2464359885424243,7.051780946211858,15,7.845241146886348,1,1,5.7835861175158225,0,0,0,0,0,0,0,0,0,1,1
0,1,1,6.408918391350959,1.7913606514121858,5.488876613964122,15,2.3988659791237246,0,1,8.669855151980938,0,1,1,1,0,1,0,1,0,0,2
1,1,3,5.991508369291987,8.95783402923276,1.237082649992971,45,12.473386578207844,0,1,2.492003756657705,0,1,1,0,0,0,0,1,0,0,1
0,0,1,7.226410015109575,0.8950959086893212,4.575212196418617,45,2.5298419499750544,1,1,1.4149894391164204,2,0,0,0,0,0,0,0,0,2,0
1,1,2,6.948236027323045,7.3021106944940515,1.2303917305401284,45,10.797549024727548,0,1,7.005944457210772,1,0,0,0,0,0,0,0,0,3,1
0,0,3,6.3713986169048376,11.177117367264604,3.866515914616521,60,8.920220746588297,0,1,2.20950230020895,1,1,1,1,0,0,0,0,0,1,1
0,1,1,6.17002982535285,0.11986733632072434,3.1663164364605363,15,5.78831366759396,0,0,8.49681815196658,2,1,0,0,0,0,0,0,0,0,1
2,0,3,4.680224934364954,11.218513828451727,5.445261282731719,15,10.327519987261503,2,1,10.063560972534496,2,0,0,0,0,0,0,0,0,0,0
0,0,1,9.12532578880395,2.429599770179244,2.9638429175063306,15,0.7746211272948602,1,1,3.2419303001004214,2,1,0,0,0,0,0,0,0,3,1
0,0,1,7.338322034163901,2.6055096296871008,0.9572062728188926,150,2.1361590992866457,2,0,4.4656718418408925,2,1,1,0,1,0,0,0,0,1,0
0,0,0,7.880467195274183,0.2889249323339595,4.967608180660624,15,0.9329159887720697,1,1,10.53284707260177,2,0,1,0,1,0,0,0,0,1,1
1,1,3,6.1176919470609485,7.517322357232184,3.8270052768468785,60,14.736287765095495,2,1,0.909615822995627,0,1,1,0,0,0,0,0,1,1,2
0,0,1,9.047849010581826,3.3274958939310557,3.6560256754018754,15,5.94608463514494,2,2,9.022779388733552,2,0,1,0,0,0,1,0,1,1,1
0,1,3,5.75004561341383,8.082492090564832,2.77964091207528,45,11.007441451520465,1,1,4.6209738595581005,2,1,1,0,0,0,0,0,0,1,1
0,1,1,5.928183143271187,2.8437690744126196,1.7597482988306667,45,7.09120287959004,1,0,2.8634354274222895,1,0,1,1,0,0,1,0,0,3,1
0,0,2,6.295193307601152,6.9492634266780335,5.8621630304443,15,6.933544230845364,0,2,3.796293790669379,0,0,0,0,0,0,0,0,0,2,0
0,1,1,7.410434786847198,2.0518852605403795,3.508472265541218,15,3.238871271427483,1,2,8.905690448585336,1,0,0,0,0,0,0,0,0,1,1
0,1,1,6.992015651515945,1.0215801342880417,4.595754477698204,15,2.7409706719116635,1,2,8.952876894943438,1,0,0,0,0,0,0,0,0,1,1
0,1,0,8.615723206344915,0.0,3.9604757117177005,15,2.4170134349966608,1,1,5.406680789863606,0,1,1,1,0,0,0,0,0,1,1
1,0,0,6.625567386652289,2.4967442346244626,4.490026815882296,60,1.9641577995148394,1,0,5.174661407262697,2,1,0,0,0,0,0,0,0,2,1
0,1,2,8.136878477250304,7.5367625600830195,1.016409014326225,45,8.192354924703546,2,1,9.360031436544702,0,1,1,0,1,1,0,0,0,2,2
1,1,2,6.224508805467215,7.479752585324821,4.929210786967823,60,9.081536642902087,0,1,7.275196253864556,1,0,0,0,0,0,0,0,0,2,1
0,0,3,4.067298356064962,9.501155701817575,2.351593015316496,45,11.555673603131625,2,0,5.725609388701663,0,1,1,0,0,0,1,0,0,1,2
0,0,2,7.026781464201125,7.668336831859151,1.4529412981774326,150,11.080219543880089,1,0,6.455299300694666,2,1,1,0,0,0,0,0,1,2,1
0,1,1,8.398016089771463,2.713716580422853,1.9025693803784862,45,2.339369855176188,0,1,4.42886894600161,2,1,0,0,0,0,0,0,0,0,1
1,0,3,6.259825087748632,7.824104355928492,1.3541425887915088,60,9.101238016912284,0,2,7.084889035134693,1,1,0,0,0,0,0,0,0,3,0
0,1,1,5.998443675636793,1.787037604009666,4.956960122875726,15,2.6449964509781596,0,1,8.5304602784437,0,1,1,1,0,1,0,1,0,0,2
0,0,2,5.340786506346833,9.298726338108393,4.214238273460693,45,6.038331341668173,0,2,3.8945949706553744,2,1,0,0,0,0,0,0,0,2,1
0,1,1,8.420041962448838,0.922059775840562,1.047010459953686,60,3.851316356448441,1,1,3.4686335271639153,2,1,0,0,0,0,0,0,0,1,0
1,0,0,11.132348776697844,4.00741669398236,2.0177754758922353,150,19.481026630947444,1,2,23.0,1,0,1,0,0,0,1,1,0,3,2
1,1,3,6.7235164351116685,8.99454792342522,4.209208642088331,45,10.547940329794866,0,2,7.922194569370799,2,1,1,0,1,0,1,0,0,0,1
1,0,1,7.965671594547903,0.7133657069803911,3.920590282661501,60,3.8786501462645186,0,1,1.30607437718304,0,0,0,0,0,0,0,0,0,3,0
0,0,3,4.918013054366849,7.186326763258312,6.716766024785812,60,13.727411422575054,1,1,9.728912538562541,1,0,1,0,0,1,0,0,0,0,2
0,1,1,7.391673439013264,2.7632384742981784,0.6239523397732527,45,4.784813980430048,2,0,4.594731219443656,0,0,0,0,0,0,0,0,0,2,0
1,1,1,6.247300888082492,0.37049868853311496,5.566557754178849,45,2.5404998098353544,1,1,2.3089455032813238,1,0,0,0,0,0,0,0,0,2,1
1,1,1,8.450282736419954,1.0563420178406306,6.290062631375283,15,6.8863015615145295,2,2,1.0669299372168113,2,1,1,0,1,0,0,0,0,2,2
3,0,3,4.934696031581069,8.96150184352402,2.3420587164478257,60,13.556299215277914,0,1,4.96636607206532,2,0,0,0,0,0,0,0,0,1,0
2,0,2,3.844942538838616,6.728702395812727,6.109674745144925,45,10.255799427248316,2,0,4.048526181455211,0,1,1,1,1,0,0,1,0,3,2
1,0,3,6.456433684467583,8.688286216661782,1.8045462846798068,150,9.531390420049021,0,1,7.576454345315639,2,1,1,0,0,1,1,0,0,0,1
